fold;classifier;splitter;window;overlap;repeat;score;score_balanced_arousal;score_balanced_valence;score_precision;score_recall;type
5;2;1;30;0;1;0.3843428976266383;0.577297783013169;0.5996288036620793;0.6158116090705502;0.6295838405356056;features
6;2;1;30;0;1;0.3616719801629472;0.5781800554909011;0.584684490950398;0.6093341189407403;0.6258477240549435;features
7;2;1;30;0;1;0.38199858256555635;0.5698223337980834;0.6106438081157645;0.615407409449253;0.6406661698734929;features
8;2;1;30;0;1;0.3809355067328136;0.5758718095437658;0.6153067398464339;0.6196361319283297;0.6515003183037344;features
9;2;1;30;0;1;0.39121190644932674;0.5799128023393757;0.6253533463794496;0.6277948707380655;0.6469747134020762;features
0;2;1;60;0;1;0.3250996015936255;0.5476887962788423;0.5613897449548987;0.5852832512315271;0.598322223352634;features
1;2;1;60;0;1;0.33386454183266934;0.5293555830620884;0.5625876936942473;0.575550619520155;0.612888278436889;features
2;2;1;60;0;1;0.3317384370015949;0.5297979797979798;0.5678666027338952;0.5783991998647429;0.6040285726962155;features
3;2;1;60;0;1;0.3149920255183413;0.5327441077441077;0.5485457431287228;0.572394434377316;0.5826711477882781;features
4;2;1;60;0;1;0.3349282296650718;0.5406545859026004;0.5577471903341855;0.5807408795602198;0.588980713812649;features
5;2;1;60;0;1;0.350597609561753;0.556260603312564;0.5520252075888972;0.5828947368421054;0.6255943876535455;features
6;2;1;60;0;1;0.34103585657370517;0.5487273134776918;0.5771845331366947;0.592410608572105;0.6067859702205589;features
7;2;1;60;0;1;0.30063795853269537;0.5072390572390573;0.5505983440728424;0.5610890132269317;0.5802963751719242;features
8;2;1;60;0;1;0.3397129186602871;0.5518518518518518;0.5790783424317872;0.5947250174039618;0.6096122276942189;features
9;2;1;60;0;1;0.3309409888357257;0.5491245570485722;0.5516316959535171;0.580532212885154;0.6077452637314686;features
0;3;1;6;0;1;0.33923342226849745;0.5403283704472204;0.5338234323372046;0.5591563788483578;0.8333717681406584;features
1;3;1;6;0;1;0.34229192425327;0.5411644144649177;0.5358346698849772;0.5600833901543159;0.8316576304531833;features
2;3;1;6;0;1;0.33678250683326827;0.5399646664073375;0.5318300643091787;0.5588742962749566;0.8188753100407056;features
3;3;1;6;0;1;0.34029675907848494;0.5405840899138097;0.5399728692424094;0.5609414388872751;0.8366404834011689;features
4;3;1;6;0;1;0.3408824677860211;0.5435732871980197;0.5345185575580733;0.5607249549281026;0.8276941115742965;features
5;3;1;6;0;1;0.3432029673976703;0.5401018900276859;0.5353238610311172;0.5596509698457355;0.8299132701169429;features
6;3;1;6;0;1;0.33806208108283986;0.5418879712245468;0.5383391226381541;0.5612480346047907;0.8281621766020738;features
7;3;1;6;0;1;0.33112065599375246;0.5319689910058464;0.5325762916367227;0.5562231766689933;0.8171882607820293;features
8;3;1;6;0;1;0.3439411688142653;0.5453235232715266;0.5350808728722531;0.5610563767703783;0.8369812266508978;features
9;3;1;6;0;1;0.34140309774827543;0.5437651958090509;0.5359231248296451;0.5609770409871696;0.8348672942314614;features
0;3;1;10;0;1;0.348653106102254;0.5593515724751571;0.5352279315473709;0.5660649468027911;0.83560240888728;features
1;3;1;10;0;1;0.3440351841671248;0.5404751318883998;0.5406848780331818;0.5609096226419754;0.8438351893989091;features
2;3;1;10;0;1;0.34165383769518365;0.5410115171787568;0.5384326018839345;0.5606384943585585;0.8340843385021709;features
3;3;1;10;0;1;0.3334066417418078;0.5337080232206192;0.5411127091642848;0.5591556869891259;0.8258002045954309;features
4;3;1;10;0;1;0.33450626786892457;0.5315538813600701;0.5324666938041546;0.5558349903460995;0.8250187959682632;features
5;3;1;10;0;1;0.3444749862561847;0.5416942774327187;0.5367803319333069;0.5604466945886508;0.8357069390501095;features
6;3;1;10;0;1;0.3383177570093458;0.5413748206635893;0.5334898745346831;0.55942718060545;0.830924551795955;features
7;3;1;10;0;1;0.3364855948977348;0.5385349648043088;0.5347212359326668;0.558913383856022;0.8256141551039058;features
8;3;1;10;0;1;0.3435232021112822;0.5435336163475643;0.5375775223590522;0.5613799150440995;0.8303251819714923;features
9;3;1;10;0;1;0.33714537057400484;0.5402977627749528;0.5401645304061511;0.5609146475363869;0.8372248288577626;features
0;3;1;20;0;1;0.33204281484855386;0.5333732957872138;0.5284926808866584;0.5556555901129481;0.814575654093227;features
1;3;1;20;0;1;0.3363698474151674;0.5487144885979444;0.5348093151927135;0.5627169351936074;0.8253957022037719;features
2;3;1;20;0;1;0.3312072892938497;0.5317413270012755;0.5364576893214487;0.5573378325778424;0.8148832342738557;features
3;3;1;20;0;1;0.3437357630979499;0.5460273802664926;0.5329844972674543;0.5604011976563106;0.8463737827406408;features
4;3;1;20;0;1;0.34533029612756266;0.5445931507268478;0.5493942077688782;0.5653090167197452;0.8385783588586903;features
5;3;1;20;0;1;0.34502391254839443;0.5461450865947952;0.5404706189878712;0.563675905027514;0.823909037311121;features
6;3;1;20;0;1;0.332498291960829;0.5474908112368181;0.5329387101577544;0.5617502845635234;0.8253314478149532;features
7;3;1;20;0;1;0.3312072892938497;0.5405350500048289;0.5301553955564148;0.558354542730869;0.822098512443578;features
8;3;1;20;0;1;0.344874715261959;0.5488387989516137;0.5323816236851173;0.5609565336936302;0.8560860797193628;features
9;3;1;20;0;1;0.33940774487471526;0.5397834058859295;0.545138211096347;0.5627849577277355;0.8224057899787411;features
0;3;1;30;0;1;0.3202267091746369;0.5232239942007975;0.5249569711754939;0.5511577039979855;0.8099889115089443;features
1;3;1;30;0;1;0.3368756641870351;0.5507149789190953;0.5259789610034761;0.5602042322153217;0.8539277990525604;features
2;3;1;30;0;1;0.3408929836995039;0.549816249063112;0.5335599948355607;0.5621514087300099;0.8395390156314717;features
3;3;1;30;0;1;0.3281360737065911;0.5262807158227287;0.5337508765623062;0.5545694980881497;0.8180300895541208;features
4;3;1;30;0;1;0.33805811481218995;0.5455543549715511;0.529974760068758;0.5594758591532007;0.853590584895597;features
5;3;1;30;0;1;0.32128940843074744;0.5367735894647819;0.5173956860884091;0.5541603637254819;0.801616576069847;features
6;3;1;30;0;1;0.3382925965285158;0.5458935021684943;0.5364847975793516;0.5616007873532349;0.8502290767929774;features
7;3;1;30;0;1;0.32955350815024803;0.5295215423795747;0.5220713958416138;0.5521260482470723;0.8305466067595979;features
8;3;1;30;0;1;0.3327427356484763;0.5439214102078481;0.5295028720864587;0.5594115842199483;0.8308257245459902;features
9;3;1;30;0;1;0.34301913536498935;0.5488153258326218;0.5319392722697458;0.560478769956976;0.8735685417622868;features
0;3;1;60;0;1;0.33306772908366533;0.5118425946210319;0.5017047374294812;0.5395629842393057;0.9474085804142909;features
1;3;1;60;0;1;0.34422310756972113;0.5027646612366733;0.5088935488165832;0.5388658409491742;0.9479844025090463;features
2;3;1;60;0;1;0.33811802232854865;0.5226430976430977;0.503187236693992;0.5424306017053198;0.9631339012378544;features
3;3;1;60;0;1;0.33253588516746413;0.5225589225589226;0.5042205885746667;0.5434458051890663;0.9145214960734727;features
4;3;1;60;0;1;0.3413078149920255;0.5200970475007207;0.5059719020597806;0.5428909821755992;0.9607874842456635;features
5;3;1;60;0;1;0.3290836653386454;0.4957179174966757;0.49995648568122947;0.5346453705883891;0.9338134142511489;features
6;3;1;60;0;1;0.33067729083665337;0.5187808493406073;0.5056802470273758;0.5427470336070614;0.9313938211641054;features
7;3;1;60;0;1;0.3413078149920255;0.5163299663299663;0.5025987645932106;0.5406540121389161;0.9503061360308798;features
8;3;1;60;0;1;0.34688995215311;0.525;0.5068475588023375;0.5439807971709942;0.9683093748613514;features
9;3;1;60;0;1;0.3405103668261563;0.513351684937483;0.5067039664814497;0.5412001593131832;0.9615195486673327;features
0;1;1;6;0;0;0.5085572981063318;0.6744514016372367;0.7062744076103065;0.7026915388687687;0.7427568455626519;features
1;1;1;6;0;0;0.5077113294722457;0.6716468813342114;0.7089109020780198;0.7011193458548848;0.7480292641961535;features
2;1;1;6;0;0;0.5022126773395809;0.6644794946507253;0.706345445181916;0.6990551150383371;0.7356106966704373;features
3;1;1;6;0;0;0.4970714564623194;0.6625005810440199;0.6992358399917156;0.693986214897964;0.7350486397093678;features
4;1;1;6;0;0;0.5044253546791618;0.6707291159537975;0.6974318133338575;0.6983012227946747;0.7334571000909191;features
5;1;1;6;0;0;0.5032211882605584;0.6706915837484229;0.6991684990925322;0.6985235685921111;0.7359198062135955;features
6;1;1;6;0;0;0.5027005921780439;0.6664945918619039;0.7047572530230997;0.6983258745629365;0.7390469949516753;features
7;1;1;6;0;0;0.49824287387739163;0.6678899682036403;0.6981241282024953;0.6955775329696345;0.7384270710536074;features
8;1;1;6;0;0;0.5069634257451516;0.6655344972970241;0.7086450070872599;0.6991579774469621;0.741777689635137;features
9;1;1;6;0;0;0.49388259794351164;0.6615139772348186;0.6967933596927744;0.6939930765606661;0.7282201787221599;features
0;1;1;10;0;0;0.5262231995601979;0.6828441264917089;0.7233469992141485;0.715000585831046;0.7508940678437412;features
1;1;1;10;0;0;0.5304013194062672;0.6869597599743633;0.7205806581623138;0.7132856775696677;0.7590543499043212;features
2;1;1;10;0;0;0.5226522982186057;0.684375315286649;0.7215874864879347;0.7138544279911148;0.7537546886452908;features
3;1;1;10;0;0;0.522542335605894;0.6775616797696564;0.7215518947412609;0.7124187182326718;0.7455654130033168;features
4;1;1;10;0;0;0.5208928964152189;0.6801109767311502;0.7139826516075549;0.707457648621921;0.7529271710117686;features
5;1;1;10;0;0;0.5273227047828477;0.6877173135410051;0.7192208156965187;0.714680988078433;0.753519540272889;features
6;1;1;10;0;0;0.5217152281473337;0.6782249177322102;0.7219410608508688;0.7119010035964448;0.7494379306105421;features
7;1;1;10;0;0;0.5277105784033429;0.68680311949461;0.7208887912472386;0.7163402974880614;0.7494173203056539;features
8;1;1;10;0;0;0.5301297558829998;0.6907427474369621;0.7196140216465103;0.7146845385179352;0.7597183251162176;features
9;1;1;10;0;0;0.5202331207389488;0.6803896724593954;0.7202870469493656;0.7123079402139721;0.7491120983076864;features
0;1;1;20;0;0;0.539284900933728;0.7028601520792612;0.7157038895859473;0.7211879387331788;0.7554653416170622;features
1;1;1;20;0;0;0.5461170576178547;0.700085032209044;0.734129397474657;0.7295994562087301;0.757868677404289;features
2;1;1;20;0;0;0.5337129840546697;0.6873653299852467;0.7207556099254144;0.7110192616957534;0.7675707562529035;features
3;1;1;20;0;0;0.534624145785877;0.6874987511281476;0.7328599473304197;0.719416469611833;0.7624395078719362;features
4;1;1;20;0;0;0.5444191343963554;0.6980621348302211;0.727246622056323;0.722067813975517;0.7647246131054576;features
5;1;1;20;0;0;0.5431564563880665;0.7034662469846102;0.7224035968214136;0.7237690571015449;0.7605116348508;features
6;1;1;20;0;0;0.5461170576178547;0.6919491329710674;0.7323034426912454;0.7220502429005495;0.7625244546239303;features
7;1;1;20;0;0;0.538496583143508;0.6968340682250367;0.7221374175167885;0.7195792670265782;0.7601535060108625;features
8;1;1;20;0;0;0.5451025056947608;0.7015675006910425;0.7297397130183662;0.7281142269067706;0.7569719710158771;features
9;1;1;20;0;0;0.5403189066059225;0.6955712421533187;0.7374482933645827;0.7251579255937712;0.7683053777649758;features
0;1;1;30;0;0;0.5518951470067305;0.6983576476984414;0.7470375628230956;0.7359304726335446;0.7589435938604039;features
1;1;1;30;0;0;0.5334750265674814;0.6911758191753682;0.7294166460054747;0.7222036335663631;0.7549455488966798;features
2;1;1;30;0;0;0.5340184266477676;0.6883552880779491;0.7278715168515147;0.7183778311704573;0.7579580311928903;features
3;1;1;30;0;0;0.5517363571934798;0.7155824622625543;0.7339058097410439;0.7323401833243988;0.7764305935861141;features
4;1;1;30;0;0;0.5400425230333097;0.6905780182304063;0.738957846530079;0.7236833189506118;0.7668258281816953;features
5;1;1;30;0;0;0.5476443499822884;0.6969153980910958;0.7376349678384201;0.7279448398505818;0.763365435739221;features
6;1;1;30;0;0;0.5302869287991498;0.6981230041598041;0.7233829876589436;0.7206016542030644;0.7620401957843574;features
7;1;1;30;0;0;0.5382707299787385;0.6919089143382146;0.7357174140336042;0.7246892148059463;0.7593150909245344;features
8;1;1;30;0;0;0.5326009922041106;0.6852066392114828;0.7392320174983356;0.7204520801540459;0.7662470632430554;features
9;1;1;30;0;0;0.5407512402551382;0.6935908963828838;0.7307165153199041;0.7232447009652703;0.7584743334008599;features
0;1;1;60;0;0;0.5091633466135458;0.6804486379360413;0.7171351708320961;0.7103271926646415;0.7495676175394673;features
1;1;1;60;0;0;0.5450199203187251;0.7073279440904252;0.7378419413975686;0.7299461589481487;0.7768609938866329;features
2;1;1;60;0;0;0.5103668261562998;0.667003367003367;0.7090306749095496;0.7016494886786009;0.7368871733439815;features
3;1;1;60;0;0;0.5175438596491229;0.677946127946128;0.7149153959173626;0.7089626354993036;0.7439527042016061;features
4;1;1;60;0;0;0.5311004784688995;0.6764228658606588;0.7324708392201911;0.7124622180888165;0.7626472158294257;features
5;1;1;60;0;0;0.5298804780876494;0.6921816968356913;0.7220958031719379;0.7150412538073023;0.7661374865640744;features
6;1;1;60;0;0;0.499601593625498;0.6588935242490461;0.7115491955223727;0.7003995350273944;0.7304201944599269;features
7;1;1;60;0;0;0.5430622009569378;0.7006734006734007;0.7410556086904124;0.7290136743479362;0.7718044278805626;features
8;1;1;60;0;0;0.5311004784688995;0.6906565656565656;0.7373952865820669;0.722515233302297;0.7673865300146413;features
9;1;1;60;0;0;0.5430622009569378;0.7031440941085227;0.7296720710371725;0.7292277866596344;0.7568637961471926;features
0;1;1;6;0;1;0.5072558079000455;0.6735381922228267;0.7038256086755204;0.7018293808525247;0.7396152668161298;features
1;1;1;6;0;1;0.5066701373072168;0.6698847602487241;0.7038321168194801;0.699602324926456;0.7399372224841949;features
2;1;1;6;0;1;0.505922165820643;0.6679243211570972;0.7035011317774019;0.6991978956708789;0.736206109755362;features
3;1;1;6;0;1;0.49804763764154625;0.6671459770143063;0.7004846212619023;0.6971182646029273;0.7359935207482472;features
4;1;1;6;0;1;0.5067031107640245;0.6717387705089533;0.7071326490521099;0.702411608750937;0.7398164613945212;features
5;1;1;6;0;1;0.5028958157089868;0.6695414294726519;0.7018131189591714;0.6960964461258856;0.747284697089343;features
6;1;1;6;0;1;0.5002928352964144;0.6627244302564907;0.7066843974265127;0.6991357167117646;0.732153496819061;features
7;1;1;6;0;1;0.4966159052453469;0.6617243775897234;0.7007318039943822;0.694944087677945;0.733182357567432;features
8;1;1;6;0;1;0.5059872445659248;0.6755697901146676;0.6973580145720066;0.7009594252471114;0.7337731056666792;features
9;1;1;6;0;1;0.5134062215280489;0.6709411829966814;0.7105099819762982;0.7034548335633903;0.7416602684795671;features
0;1;1;10;0;1;0.5253435953820781;0.6869726957975121;0.7213322615492437;0.7154590263152352;0.7536340557838002;features
1;1;1;10;0;1;0.5305112699285321;0.6857211360520307;0.7282525191676488;0.7172477124184731;0.7581679440836915;features
2;1;1;10;0;1;0.5230921486694524;0.6817640142490162;0.7175555022816991;0.7132107766770381;0.7438101662938511;features
3;1;1;10;0;1;0.5120958873982846;0.6699179672645148;0.7112669038247135;0.7022148435887607;0.7448519001368605;features
4;1;1;10;0;1;0.5217725973169123;0.6832644755279151;0.7165499135486224;0.7102479405913759;0.7542687739390218;features
5;1;1;10;0;1;0.525783397471138;0.6814260356074129;0.7240734073638411;0.7143303101997898;0.7517084424980459;features
6;1;1;10;0;1;0.5271028037383177;0.6866288023392684;0.7183781931173218;0.7137347764691631;0.752892189441126;features
7;1;1;10;0;1;0.5277105784033429;0.6837456150902981;0.7244002339694164;0.7151638351680409;0.7538027816380026;features
8;1;1;10;0;1;0.5180338684847152;0.6781138679560113;0.7173971433869097;0.710283483392085;0.7460791355231873;features
9;1;1;10;0;1;0.5202331207389488;0.6868784492264697;0.713149292799307;0.7104222754276233;0.7542653605128029;features
0;1;1;20;0;1;0.5518105215212935;0.7021697906319742;0.7434821204516939;0.7325270062101539;0.7690437021284441;features
1;1;1;20;0;1;0.5445228877248918;0.692402069401429;0.739567735372703;0.7246086329236109;0.7686648606755188;features
2;1;1;20;0;1;0.5350797266514806;0.6958199842808663;0.7243312162145481;0.7210038931714411;0.7579389586670893;features
3;1;1;20;0;1;0.5414578587699317;0.6957927172454217;0.723420890704658;0.7190014825930449;0.7624090266411384;features
4;1;1;20;0;1;0.5359908883826879;0.6994868550848535;0.7208623132143236;0.7203692813157652;0.7608970300971922;features
5;1;1;20;0;1;0.5388294238214529;0.6855332865324588;0.7330230029276454;0.7190114179003212;0.7606236943710334;features
6;1;1;20;0;1;0.534730129810977;0.7002278621858209;0.7216195890587435;0.7223356693806886;0.7574791747097618;features
7;1;1;20;0;1;0.5455580865603644;0.6983206420200418;0.7307155250565476;0.7252220032840723;0.7611185942381972;features
8;1;1;20;0;1;0.5466970387243736;0.698765864835432;0.7280377955602645;0.7178449104674919;0.7798138998753978;features
9;1;1;20;0;1;0.5432801822323462;0.6949030630288581;0.7339261433309712;0.7257166536870694;0.7594378183210819;features
0;1;1;30;0;1;0.5402054551895147;0.6948222483991784;0.7259944186479488;0.7182124653697213;0.767876912502361;features
1;1;1;30;0;1;0.5398512221041445;0.6977165373355508;0.7312341562390896;0.7253928866832093;0.7606394561273561;features
2;1;1;30;0;1;0.5354358610914245;0.6952807037338513;0.7361703151067445;0.7282584085730062;0.755625044330472;features
3;1;1;30;0;1;0.5382707299787385;0.6904083824276077;0.7416177859238651;0.7263693513264349;0.7623545194314141;features
4;1;1;30;0;1;0.5496102055279943;0.7071256759581794;0.7462870466242542;0.737011675060973;0.769841117050438;features
5;1;1;30;0;1;0.5565001771165426;0.7022917421771173;0.7498062311606601;0.7318331783230567;0.7820794506124905;features
6;1;1;30;0;1;0.5299326957137797;0.699035100612494;0.7161718943698674;0.7212102707331789;0.7490937933700218;features
7;1;1;30;0;1;0.538979447200567;0.6902607973823551;0.7343650397839037;0.7214573235849832;0.7635887673370456;features
8;1;1;30;0;1;0.5442948263642806;0.7045025023976274;0.7386773465921029;0.7309533840441744;0.76999140098302;features
9;1;1;30;0;1;0.5478384124734231;0.6929267131620108;0.7503821431916742;0.7341693784408834;0.7593189993170042;features
0;1;1;60;0;1;0.5163346613545817;0.6749667571822318;0.7124151470783975;0.7030264299169695;0.7559814750102842;features
1;1;1;60;0;1;0.5203187250996016;0.6830368740353612;0.7029603342858021;0.7030501375537077;0.7526806805212729;features
2;1;1;60;0;1;0.511164274322169;0.6753367003367003;0.7170833835479098;0.710508182424038;0.7381217001641599;features
3;1;1;60;0;1;0.5303030303030303;0.6656565656565656;0.750257055895875;0.7186295331596875;0.7558188029637518;features
4;1;1;60;0;1;0.5215311004784688;0.6875817977258638;0.7268733028541539;0.7243594685580654;0.737464642728197;features
5;1;1;60;0;1;0.5235059760956176;0.6765129939933667;0.722827867593607;0.7070141321324053;0.7638484029494897;features
6;1;1;60;0;1;0.4956175298804781;0.6616632792880901;0.7182804866808001;0.7011927322457752;0.7459491201528784;features
7;1;1;60;0;1;0.5151515151515151;0.6671717171717171;0.7143410266338114;0.701723652085152;0.745365810373131;features
8;1;1;60;0;1;0.5271132376395534;0.6749158249158249;0.7446736223470678;0.7251340947813467;0.7441057722170461;features
9;1;1;60;0;1;0.5374800637958532;0.7036160653922592;0.7237001689773919;0.7212589488388336;0.7711141333841312;features
